dmrecord,title,file,link,dpi,viewer,date,creator,publisher,scale,physical_width,physical_height
3953,"Japara blad 3, uit: Topographische kaart der residentie Japara : opgenomen ingevolge Gouvernements Besluit dd. 6 Julij 1866 no. 8 van November 1866 tot Junij 1869 / door de Opnemingsbrigade te zamengesteld uit P.M. Ockerse, Kapitein (chef), den 1e Luitenant F.C.E. Meijer en de opnemers von Walther ... [et al.] ; geteekend bij het Topographisch Bureau te Batavia door Bajetto ... [et al.] op de schaal van 1:100.000 ; in steendruk gebragt aan de Topographische Inrigting te 's-Gravenhage onder de leiding van den Kolonel Rodi de Loo en den Commies Technisch Opz. Eckstein, door Van Wouw... [et al.] ; gedrukt door Matla",0106053004003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3953,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3955/show/3953,1873,"F.C.E. Meijer; Topographisch Bureau, Batavia; Topographische Inrigting, 's-Gravenhage",,1:100.000,0,0
3954,"Japara blad 4, uit: Topographische kaart der residentie Japara : opgenomen ingevolge Gouvernements Besluit dd. 6 Julij 1866 no. 8 van November 1866 tot Junij 1869 / door de Opnemingsbrigade te zamengesteld uit P.M. Ockerse, Kapitein (chef), den 1e Luitenant F.C.E. Meijer en de opnemers von Walther ... [et al.] ; geteekend bij het Topographisch Bureau te Batavia door Bajetto ... [et al.] op de schaal van 1:100.000 ; in steendruk gebragt aan de Topographische Inrigting te 's-Gravenhage onder de leiding van den Kolonel Rodi de Loo en den Commies Technisch Opz. Eckstein, door Van Wouw... [et al.] ; gedrukt door Matla",0106053004004.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3954,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3955/show/3954,1873,"F.C.E. Meijer; Topographisch Bureau, Batavia; Topographische Inrigting, 's-Gravenhage",,1:100.000,0,0
3943,"Kadoe noord, uit: Topographische kaart der residentie Kadoe : opgenomen ten gevolge Gouvernements Besluit van 1 Januarij 1860 n. 24 / onder de leiding van den Kolonel Directeur der Genie W.C. von Schierbrand ; geteekend op de schaal van 1:100.000 door den chef der opname F.K. Wilsen  en J. Fruhling en L. Donadieu ; in steendruk gebragt onder leiding van den Kolonel J.A. Besier, chef van het Topographisch Bureau van het Ministerie van Oorlog, door Eckstein, Mareus enz",0106053006001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3943,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3945/show/3943,1870,W.C. von Schierbrand; K.F. Wilsen; G.A. de Lange 1824-1897; Nederland. Ministerie van Oorlog. Topographisch Bureau,,1:100.000,0,0
3944,"Kadoe zuid, uit: Topographische kaart der residentie Kadoe : opgenomen ten gevolge Gouvernements Besluit van 1 Januarij 1860 n. 24 / onder de leiding van den Kolonel Directeur der Genie W.C. von Schierbrand ; geteekend op de schaal van 1:100.000 door den chef der opname F.K. Wilsen  en J. Fruhling en L. Donadieu ; in steendruk gebragt onder leiding van den Kolonel J.A. Besier, chef van het Topographisch Bureau van het Ministerie van Oorlog, door Eckstein, Mareus enz",0106053006002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3944,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3945/show/3944,1870,W.C. von Schierbrand; K.F. Wilsen; G.A. de Lange 1824-1897; Nederland. Ministerie van Oorlog. Topographisch Bureau,,1:100.000,0,0
3895,"Kediri blad 1, uit: Topographische kaart der residentie Kediri : opgenomen ingevolge Gouvernements Besluit dd. 6 Juli 1866 no. 8, in de jaren 1869 t/m 1875 / in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage op de schaal van 1:100.000",0106053007001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3895,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3899/show/3895,1905,"Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3896,"Kediri blad 2, uit: Topographische kaart der residentie Kediri : opgenomen ingevolge Gouvernements Besluit dd. 6 Juli 1866 no. 8, in de jaren 1869 t/m 1875 / in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage op de schaal van 1:100.000",0106053007002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3896,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3899/show/3896,1905,"Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3897,"Kediri blad 3, uit: Topographische kaart der residentie Kediri : opgenomen ingevolge Gouvernements Besluit dd. 6 Juli 1866 no. 8, in de jaren 1869 t/m 1875 / in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage op de schaal van 1:100.000",0106053007003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3897,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3899/show/3897,1905,"Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3898,"Kediri blad 4, uit: Topographische kaart der residentie Kediri : opgenomen ingevolge Gouvernements Besluit dd. 6 Juli 1866 no. 8, in de jaren 1869 t/m 1875 / in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage op de schaal van 1:100.000",0106053007004.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3898,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3899/show/3898,1905,"Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3911,"Krawang blad 1, uit: Topographische kaart der residentie Krawang : opgenomen ingevolge Gouvernements Besluit van den 6den Julij 1866, no. 8, in de jaren 1866-1869 / door den 1ste Luitenant F. v. Balluseck ; met medewerking van de 1ste Luitenants Diderich en Von Winning en de opnemers Schmidt ... [et al.] ; te zamengesteld op de schaal van 1:100.000 en in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053008001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3911,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3915/show/3911,1889,"Diderich; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3912,"Krawang blad 2, uit: Topographische kaart der residentie Krawang : opgenomen ingevolge Gouvernements Besluit van den 6den Julij 1866, no. 8, in de jaren 1866-1869 / door den 1ste Luitenant F. v. Balluseck ; met medewerking van de 1ste Luitenants Diderich en Von Winning en de opnemers Schmidt ... [et al.] ; te zamengesteld op de schaal van 1:100.000 en in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053008002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3912,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3915/show/3912,1889,"Diderich; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3913,"Krawang blad 3, uit: Topographische kaart der residentie Krawang : opgenomen ingevolge Gouvernements Besluit van den 6den Julij 1866, no. 8, in de jaren 1866-1869 / door den 1ste Luitenant F. v. Balluseck ; met medewerking van de 1ste Luitenants Diderich en Von Winning en de opnemers Schmidt ... [et al.] ; te zamengesteld op de schaal van 1:100.000 en in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053008003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3913,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3915/show/3913,1889,"Diderich; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3914,"Krawang blad 4, uit: Topographische kaart der residentie Krawang : opgenomen ingevolge Gouvernements Besluit van den 6den Julij 1866, no. 8, in de jaren 1866-1869 / door den 1ste Luitenant F. v. Balluseck ; met medewerking van de 1ste Luitenants Diderich en Von Winning en de opnemers Schmidt ... [et al.] ; te zamengesteld op de schaal van 1:100.000 en in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053008004.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3914,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3915/show/3914,1889,"Diderich; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3956,"Madioen blad 1, uit: Topographische kaart der residentie Madioen : opgenomen in de jaren 1864 t/m 1871, ingevolge Gouvernements Besluit dd. 7e Juli 1864 no. 29 / door de opnemingsbrigade Noord en Zuid Madioen, waartoe achtereenvolgens hebben behoord: de officieren von Balluseck, Bicker, Meijer ... [et al.] en de opnemers Schmidt, Axcel, Donnadieu ... [et al.] ; geteekend op de schaal 1:100.000 door Fruhling, Donnadieu, Ostreig ... [et al.] ; in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053009001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3956,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3960/show/3956,1904,"F. von Balluseck; Fruhling; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3957,"Madioen blad 2, uit: Topographische kaart der residentie Madioen : opgenomen in de jaren 1864 t/m 1871, ingevolge Gouvernements Besluit dd. 7e Juli 1864 no. 29 / door de opnemingsbrigade Noord en Zuid Madioen, waartoe achtereenvolgens hebben behoord: de officieren von Balluseck, Bicker, Meijer ... [et al.] en de opnemers Schmidt, Axcel, Donnadieu ... [et al.] ; geteekend op de schaal 1:100.000 door Fruhling, Donnadieu, Ostreig ... [et al.] ; in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053009002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3957,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3960/show/3957,1904,"F. von Balluseck; Fruhling; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3958,"Madioen blad 3, uit: Topographische kaart der residentie Madioen : opgenomen in de jaren 1864 t/m 1871, ingevolge Gouvernements Besluit dd. 7e Juli 1864 no. 29 / door de opnemingsbrigade Noord en Zuid Madioen, waartoe achtereenvolgens hebben behoord: de officieren von Balluseck, Bicker, Meijer ... [et al.] en de opnemers Schmidt, Axcel, Donnadieu ... [et al.] ; geteekend op de schaal 1:100.000 door Fruhling, Donnadieu, Ostreig ... [et al.] ; in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053009003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3958,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3960/show/3958,1904,"F. von Balluseck; Fruhling; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3959,"Madioen blad 4, uit: Topographische kaart der residentie Madioen : opgenomen in de jaren 1864 t/m 1871, ingevolge Gouvernements Besluit dd. 7e Juli 1864 no. 29 / door de opnemingsbrigade Noord en Zuid Madioen, waartoe achtereenvolgens hebben behoord: de officieren von Balluseck, Bicker, Meijer ... [et al.] en de opnemers Schmidt, Axcel, Donnadieu ... [et al.] ; geteekend op de schaal 1:100.000 door Fruhling, Donnadieu, Ostreig ... [et al.] ; in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053009004.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3959,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3960/show/3959,1904,"F. von Balluseck; Fruhling; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3900,"[Linkerblad], uit: Topographische kaart der residentie Madoera : opgenomen ingevolge Gouvernements Besluit van den 28sten Mei 1877 no. 13 in de jaren 1878-1882 / in steendruk gebracht op de schaal van 1:100.000 aan de Topographische Inrichting te 's-Gravenhage",0106053010001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3900,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3903/show/3900,1914,Topographische Inrichting /'s-Gravenhage,,1:100.000,0,0
3901,"[Middenblad], uit: Topographische kaart der residentie Madoera : opgenomen ingevolge Gouvernements Besluit van den 28sten Mei 1877 no. 13 in de jaren 1878-1882 / in steendruk gebracht op de schaal van 1:100.000 aan de Topographische Inrichting te 's-Gravenhage",0106053010002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3901,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3903/show/3901,1914,Topographische Inrichting /'s-Gravenhage,,1:100.000,0,0
3902,"[Rechterblad], uit: Topographische kaart der residentie Madoera : opgenomen ingevolge Gouvernements Besluit van den 28sten Mei 1877 no. 13 in de jaren 1878-1882 / in steendruk gebracht op de schaal van 1:100.000 aan de Topographische Inrichting te 's-Gravenhage",0106053010003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3902,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3903/show/3902,1914,Topographische Inrichting /'s-Gravenhage,,1:100.000,0,0
4219,Topographische kaart der Residentie Pekalongan / door de Opnemingsbrigade te zamengesteld uit Von Ballusek ... [et. al.] ; overgebragt en geteekend op de schaal 1:100.000 door G.F.M. Bajetto ; in steendruk gebragt aan de Topographische Inrigting te 's-Gravenhage,0106053017001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4219,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/4219,1885,"Bajetto, G. F. M.; Balluseck, F. von; Topographische Inrichting",,1:100.000,53,66
4220,Topographische kaart der residentie Pekalongan : opgenomen ingevolge Gouvernements Besluit dd. 27 Mei 1863 no. 19 / door de Opnemingsbrigade te zamengesteld uit Von Ballusek ... [et. al.] ; overgebracht en geteekend op de schaal 1:100.000 door G.F.M. Bajetto ; in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage,0106053018001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4220,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/4220,1892,"G.F.M. Bajetto; F. von Balluseck; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3878,"Rembang blad 1, uit: Topographische kaart der residentie Rembang : opgeneomen ingevolge Gouvernements Besluit dd. 6 Juli 1866 no. 8 / door P.M. Ockerse, Kapitein (chef) en later G.A. Diederich, Kapitein (chef), de 1e Luitenants F.C.E. Meijer en H.G. Ferzenaar en de opnemers v. Walther... [et al.] ; overgebracht en geteekend op de schaal van 1:100.000 door Frühling ... [et al.] ; in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053014001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3878,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3882/show/3878,1910,"P.M. Ockerse; Diederich, G.A.; Meijer, F.C.E.; Ferzenaar, H.G.; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3879,"Rembang blad 2, uit: Topographische kaart der residentie Rembang : opgeneomen ingevolge Gouvernements Besluit dd. 6 Juli 1866 no. 8 / door P.M. Ockerse, Kapitein (chef) en later G.A. Diederich, Kapitein (chef), de 1e Luitenants F.C.E. Meijer en H.G. Ferzenaar en de opnemers v. Walther... [et al.] ; overgebracht en geteekend op de schaal van 1:100.000 door Frühling ... [et al.] ; in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053014002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3879,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3882/show/3879,1910,"P.M. Ockerse; Diederich, G.A.; Meijer, F.C.E.; Ferzenaar, H.G.; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3880,"Rembang blad 3, uit: Topographische kaart der residentie Rembang : opgeneomen ingevolge Gouvernements Besluit dd. 6 Juli 1866 no. 8 / door P.M. Ockerse, Kapitein (chef) en later G.A. Diederich, Kapitein (chef), de 1e Luitenants F.C.E. Meijer en H.G. Ferzenaar en de opnemers v. Walther... [et al.] ; overgebracht en geteekend op de schaal van 1:100.000 door Frühling ... [et al.] ; in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053014003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3880,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3882/show/3880,1910,"P.M. Ockerse; Diederich, G.A.; Meijer, F.C.E.; Ferzenaar, H.G.; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3881,"Rembang blad 4, uit: Topographische kaart der residentie Rembang : opgeneomen ingevolge Gouvernements Besluit dd. 6 Juli 1866 no. 8 / door P.M. Ockerse, Kapitein (chef) en later G.A. Diederich, Kapitein (chef), de 1e Luitenants F.C.E. Meijer en H.G. Ferzenaar en de opnemers v. Walther... [et al.] ; overgebracht en geteekend op de schaal van 1:100.000 door Frühling ... [et al.] ; in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053014004.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3881,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3882/show/3881,1910,"P.M. Ockerse; Diederich, G.A.; Meijer, F.C.E.; Ferzenaar, H.G.; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3904,"Semarang blad 1, uit: Topographische kaart der residentie Semarang : opgenomen ten gevolge Gouvernements Besluit, dd. 17 Augustus 1860 No. 3 / onder de leiding van den Generaal Majoor der Genie W.C. von Schierbrand door den Majoor W. Beijerinck gedurende de jaren 1861, 62, 63 en 64 ; geteekend op het Topographisch Bureau te Batavia op de schaal van 1:100.000 ; in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053015001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3904,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3910/show/3904,1898,"W.C. von Schierbrand; Topographisch Bureau, Batavia; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3905,"Semarang blad 2, uit: Topographische kaart der residentie Semarang : opgenomen ten gevolge Gouvernements Besluit, dd. 17 Augustus 1860 No. 3 / onder de leiding van den Generaal Majoor der Genie W.C. von Schierbrand door den Majoor W. Beijerinck gedurende de jaren 1861, 62, 63 en 64 ; geteekend op het Topographisch Bureau te Batavia op de schaal van 1:100.000 ; in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053015002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3905,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3910/show/3905,1898,"W.C. von Schierbrand; Topographisch Bureau, Batavia; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3906,"Semarang blad 3, uit: Topographische kaart der residentie Semarang : opgenomen ten gevolge Gouvernements Besluit, dd. 17 Augustus 1860 No. 3 / onder de leiding van den Generaal Majoor der Genie W.C. von Schierbrand door den Majoor W. Beijerinck gedurende de jaren 1861, 62, 63 en 64 ; geteekend op het Topographisch Bureau te Batavia op de schaal van 1:100.000 ; in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053015003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3906,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3910/show/3906,1898,"W.C. von Schierbrand; Topographisch Bureau, Batavia; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3907,"Semarang blad 4, uit: Topographische kaart der residentie Semarang : opgenomen ten gevolge Gouvernements Besluit, dd. 17 Augustus 1860 No. 3 / onder de leiding van den Generaal Majoor der Genie W.C. von Schierbrand door den Majoor W. Beijerinck gedurende de jaren 1861, 62, 63 en 64 ; geteekend op het Topographisch Bureau te Batavia op de schaal van 1:100.000 ; in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053015004.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3907,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3910/show/3907,1898,"W.C. von Schierbrand; Topographisch Bureau, Batavia; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3908,"Semarang blad 5, uit: Topographische kaart der residentie Semarang : opgenomen ten gevolge Gouvernements Besluit, dd. 17 Augustus 1860 No. 3 / onder de leiding van den Generaal Majoor der Genie W.C. von Schierbrand door den Majoor W. Beijerinck gedurende de jaren 1861, 62, 63 en 64 ; geteekend op het Topographisch Bureau te Batavia op de schaal van 1:100.000 ; in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053015005.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3908,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3910/show/3908,1898,"W.C. von Schierbrand; Topographisch Bureau, Batavia; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3909,"Semarang blad 6, uit: Topographische kaart der residentie Semarang : opgenomen ten gevolge Gouvernements Besluit, dd. 17 Augustus 1860 No. 3 / onder de leiding van den Generaal Majoor der Genie W.C. von Schierbrand door den Majoor W. Beijerinck gedurende de jaren 1861, 62, 63 en 64 ; geteekend op het Topographisch Bureau te Batavia op de schaal van 1:100.000 ; in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053015006.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3909,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3910/show/3909,1898,"W.C. von Schierbrand; Topographisch Bureau, Batavia; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
4150,"Soerabaja blad 1, uit: Topographische kaart der residentie Soerabaja : opgenomen ingevolge Gouvernements Besluit van den 6den Juli 1866 no. 8 in de jaren 1871-1878 / in steendruk gebracht op de schaal van 1:100.000 aan de Topographische Inrichting te 's-Gravenhage",0106053021001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4150,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/4154/show/4150,1907,"Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
4151,"Soerabaja blad 2, uit: Topographische kaart der residentie Soerabaja : opgenomen ingevolge Gouvernements Besluit van den 6den Juli 1866 no. 8 in de jaren 1871-1878 / in steendruk gebracht op de schaal van 1:100.000 aan de Topographische Inrichting te 's-Gravenhage",0106053021002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4151,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/4154/show/4151,1907,"Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
4152,"Soerabaja blad 3, uit: Topographische kaart der residentie Soerabaja : opgenomen ingevolge Gouvernements Besluit van den 6den Juli 1866 no. 8 in de jaren 1871-1878 / in steendruk gebracht op de schaal van 1:100.000 aan de Topographische Inrichting te 's-Gravenhage",0106053021003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4152,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/4154/show/4152,1907,"Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
4153,"Soerabaja blad 4, uit: Topographische kaart der residentie Soerabaja : opgenomen ingevolge Gouvernements Besluit van den 6den Juli 1866 no. 8 in de jaren 1871-1878 / in steendruk gebracht op de schaal van 1:100.000 aan de Topographische Inrichting te 's-Gravenhage",0106053021004.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4153,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/4154/show/4153,1907,"Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3883,"Soerakarta blad 1, uit: Topographische kaart der residentie Soerakarta : opgenomen ingevolge Gouvernements Besluit dd. 9 Juni 1861 no. 6 en 13 November 1862 no. 26 / door de Opnemings Brigade samengesteld uit [W.] Beijerinck, Maj[oo]r chef en later [P.M.] Ockerse 1e Luit[ena]nt chef met medewerking van Bicker ... [et al.] en de opnemers Kouwenberg ... [et al.] gedurende de jaren 1861, [18]62, [18]63, [18]64, [18]65 en 1866 ; geteekend op het Topographisch Bureau door Donnadieu ... [et al.] op de schaal van 1:100.000 ; in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053022001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3883,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3889/show/3883,1894,"Topographisch Bureau, Batavia; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3884,"Soerakarta blad 2, uit: Topographische kaart der residentie Soerakarta : opgenomen ingevolge Gouvernements Besluit dd. 9 Juni 1861 no. 6 en 13 November 1862 no. 26 / door de Opnemings Brigade samengesteld uit [W.] Beijerinck, Maj[oo]r chef en later [P.M.] Ockerse 1e Luit[ena]nt chef met medewerking van Bicker ... [et al.] en de opnemers Kouwenberg ... [et al.] gedurende de jaren 1861, [18]62, [18]63, [18]64, [18]65 en 1866 ; geteekend op het Topographisch Bureau door Donnadieu ... [et al.] op de schaal van 1:100.000 ; in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053022002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3884,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3889/show/3884,1894,"Topographisch Bureau, Batavia; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3885,"Soerakarta blad 3, uit: Topographische kaart der residentie Soerakarta : opgenomen ingevolge Gouvernements Besluit dd. 9 Juni 1861 no. 6 en 13 November 1862 no. 26 / door de Opnemings Brigade samengesteld uit [W.] Beijerinck, Maj[oo]r chef en later [P.M.] Ockerse 1e Luit[ena]nt chef met medewerking van Bicker ... [et al.] en de opnemers Kouwenberg ... [et al.] gedurende de jaren 1861, [18]62, [18]63, [18]64, [18]65 en 1866 ; geteekend op het Topographisch Bureau door Donnadieu ... [et al.] op de schaal van 1:100.000 ; in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053022003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3885,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3889/show/3885,1894,"Topographisch Bureau, Batavia; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
3886,"Soerakarta blad 4, uit: Topographische kaart der residentie Soerakarta : opgenomen ingevolge Gouvernements Besluit dd. 9 Juni 1861 no. 6 en 13 November 1862 no. 26 / door de Opnemings Brigade samengesteld uit [W.] Beijerinck, Maj[oo]r chef en later [P.M.] Ockerse 1e Luit[ena]nt chef met medewerking van Bicker ... [et al.] en de opnemers Kouwenberg ... [et al.] gedurende de jaren 1861, [18]62, [18]63, [18]64, [18]65 en 1866 ; geteekend op het Topographisch Bureau door Donnadieu ... [et al.] op de schaal van 1:100.000 ; in steendruk gebracht aan de Topographische Inrichting te 's-Gravenhage",0106053022004.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3886,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/3889/show/3886,1894,"Topographisch Bureau, Batavia; Topographische Inrichting, 's-Gravenhage",,1:100.000,0,0
